,First Name,Last Name,Birthday,Birthmonth,Birthyear,Course,Phonenumber,Gender,Carrier
353,name354,lastname354,16,February,97,BS IT Entrepreneurship,0918 120 1113,Female,Smart
354,name355,lastname355,1,April,99,BS Comtech,0927 831 9943,Female,Globe
355,name356,lastname356,26,July,01,BS Management,0918 111 2365,Male,Smart
356,name357,lastname357,5,August,97,BS Comtech,0927 733 6775,Male,Globe
357,name358,lastname358,17,August,99,BS IT Entrepreneurship,0917 354 8160,Female,Globe
358,name359,lastname359,18,December,00,BS Management,0927 612 3910,Female,Globe
359,name360,lastname360,11,May,99,BS Management,0927 228 4106,Male,Globe
360,name361,lastname361,9,February,01,BS Legal Management,0918 211 1764,Male,Smart
361,name362,lastname362,27,September,01,BS Management Engineering,0917 340 3848,Male,Globe
362,name363,lastname363,21,October,97,BS Management,0927 317 3533,Male,Globe
363,name364,lastname364,8,January,97,BS Management,0927 592 8138,Female,Globe
364,name365,lastname365,6,July,99,BS Management Engineering,0917 102 3528,Female,Globe
365,name366,lastname366,13,November,97,BS IT Entrepreneurship,0918 384 3861,Male,Smart
366,name367,lastname367,15,May,98,BS IT Entrepreneurship,0917 277 1823,Male,Globe
367,name368,lastname368,22,June,00,BS IT Entrepreneurship,0927 594 7966,Male,Globe
368,name369,lastname369,1,March,00,BS Management Engineering,0927 195 7539,Male,Globe
369,name370,lastname370,3,September,01,BS IT Entrepreneurship,0927 126 8314,Female,Globe
370,name371,lastname371,26,January,98,BS Legal Management,0927 788 6832,Female,Globe
371,name372,lastname372,25,August,97,BS Comtech,0917 768 3190,Female,Globe
372,name373,lastname373,4,April,98,BS Comtech,0927 499 8056,Male,Globe
373,name374,lastname374,6,March,98,BS Comtech,0917 196 2990,Male,Globe
374,name375,lastname375,21,August,99,BS IT Entrepreneurship,0918 187 3716,Male,Smart
375,name376,lastname376,24,April,98,BS Management Engineering,0917 691 7182,Male,Globe
376,name377,lastname377,9,February,98,BS IT Entrepreneurship,0927 256 3795,Female,Globe
377,name378,lastname378,5,December,99,BS Comtech,0927 176 7320,Male,Globe
378,name379,lastname379,26,January,97,BS Comtech,0927 360 1774,Male,Globe
379,name380,lastname380,12,March,98,BS Management,0927 990 1362,Female,Globe
380,name381,lastname381,21,November,98,BS Management,0918 334 8614,Female,Smart
381,name382,lastname382,14,June,99,BS IT Entrepreneurship,0917 688 8237,Female,Globe
382,name383,lastname383,27,July,99,BS Management Engineering,0927 547 7228,Female,Globe
383,name384,lastname384,6,February,97,BS Legal Management,0927 731 1675,Male,Globe
384,name385,lastname385,18,September,98,BS Legal Management,0918 389 8961,Male,Smart
385,name386,lastname386,6,October,99,BS Management Engineering,0927 568 4260,Female,Globe
386,name387,lastname387,16,June,99,BS Management,0927 477 1635,Female,Globe
387,name388,lastname388,2,January,00,BS IT Entrepreneurship,0917 261 6867,Female,Globe
388,name389,lastname389,24,September,99,BS Comtech,0927 508 2670,Female,Globe
389,name390,lastname390,21,January,00,BS Management Engineering,0917 293 6725,Male,Globe
390,name391,lastname391,16,December,00,BS Management,0927 487 4223,Female,Globe
391,name392,lastname392,2,August,99,BS IT Entrepreneurship,0917 763 4974,Male,Globe
392,name393,lastname393,28,June,98,BS Legal Management,0917 793 6625,Female,Globe
393,name394,lastname394,13,June,99,BS IT Entrepreneurship,0927 552 3618,Female,Globe
394,name395,lastname395,23,January,01,BS Management,0917 187 1504,Male,Globe
395,name396,lastname396,19,September,99,BS Legal Management,0917 655 6808,Female,Globe
396,name397,lastname397,8,January,99,BS Management Engineering,0918 441 4937,Male,Smart
397,name398,lastname398,2,September,99,BS Legal Management,0917 807 2225,Male,Globe
398,name399,lastname399,25,August,01,BS Management,0927 589 3638,Male,Globe
399,name400,lastname400,9,February,99,BS Management,0917 785 6859,Female,Globe
400,name401,lastname401,3,October,98,BS Management,0918 593 5046,Female,Smart
401,name402,lastname402,4,March,01,BS IT Entrepreneurship,0918 486 8396,Male,Smart
402,name403,lastname403,20,June,98,BS IT Entrepreneurship,0917 281 9618,Female,Globe
403,name404,lastname404,23,May,97,BS Comtech,0917 621 8869,Male,Globe
404,name405,lastname405,4,November,99,BS Management Engineering,0927 924 6856,Male,Globe
405,name406,lastname406,11,December,98,BS Management Engineering,0918 184 7364,Female,Smart
406,name407,lastname407,17,May,98,BS Management,0927 794 4417,Male,Globe
407,name408,lastname408,17,July,01,BS Management,0927 472 7168,Female,Globe
408,name409,lastname409,1,August,97,BS Management Engineering,0918 483 2009,Female,Smart
409,name410,lastname410,22,August,97,BS Comtech,0917 347 8315,Male,Globe
410,name411,lastname411,20,February,98,BS IT Entrepreneurship,0917 881 3071,Male,Globe
411,name412,lastname412,10,February,99,BS Management,0917 681 7070,Female,Globe
412,name413,lastname413,9,May,97,BS Management Engineering,0917 277 3163,Male,Globe
413,name414,lastname414,5,June,01,BS IT Entrepreneurship,0917 367 2247,Male,Globe
414,name415,lastname415,15,November,99,BS IT Entrepreneurship,0927 996 8602,Female,Globe
415,name416,lastname416,25,May,98,BS Comtech,0917 211 3821,Female,Globe
416,name417,lastname417,12,June,97,BS Management Engineering,0927 137 5483,Male,Globe
417,name418,lastname418,22,February,98,BS IT Entrepreneurship,0927 146 1580,Female,Globe
418,name419,lastname419,14,February,99,BS Management,0917 686 4318,Male,Globe
419,name420,lastname420,7,May,99,BS Management,0918 870 7055,Female,Smart
420,name421,lastname421,27,June,01,BS Comtech,0917 306 8677,Female,Globe
421,name422,lastname422,3,July,97,BS Comtech,0927 364 8721,Male,Globe
422,name423,lastname423,14,September,00,BS Management,0917 520 5319,Male,Globe
423,name424,lastname424,6,April,98,BS Management,0918 812 6741,Female,Smart
424,name425,lastname425,14,April,99,BS Management,0918 784 4632,Male,Smart
425,name426,lastname426,15,March,00,BS Management Engineering,0927 103 8881,Female,Globe
426,name427,lastname427,13,November,97,BS Management,0927 869 8588,Male,Globe
427,name428,lastname428,19,April,98,BS Comtech,0918 373 8418,Male,Smart
428,name429,lastname429,10,November,01,BS Comtech,0918 313 7865,Female,Smart
429,name430,lastname430,5,February,01,BS Comtech,0927 804 2579,Female,Globe
430,name431,lastname431,5,June,98,BS Management Engineering,0917 648 3069,Female,Globe
431,name432,lastname432,27,March,01,BS Comtech,0927 329 1747,Female,Globe
432,name433,lastname433,17,November,97,BS Management,0927 297 9518,Male,Globe
433,name434,lastname434,14,December,97,BS Management Engineering,0927 931 6877,Male,Globe
434,name435,lastname435,23,August,00,BS IT Entrepreneurship,0917 307 2012,Male,Globe
435,name436,lastname436,13,January,98,BS IT Entrepreneurship,0917 243 4142,Male,Globe
436,name437,lastname437,28,February,01,BS Comtech,0927 116 5889,Female,Globe
437,name438,lastname438,24,May,00,BS Legal Management,0917 746 9784,Female,Globe
438,name439,lastname439,13,April,98,BS Legal Management,0917 228 3833,Female,Globe
439,name440,lastname440,14,May,97,BS Legal Management,0917 896 3614,Male,Globe
440,name441,lastname441,28,May,99,BS Management Engineering,0927 292 9675,Female,Globe
441,name442,lastname442,23,July,99,BS Comtech,0918 786 1587,Female,Smart
442,name443,lastname443,20,January,99,BS IT Entrepreneurship,0918 315 9445,Male,Smart
443,name444,lastname444,16,April,99,BS Comtech,0918 185 3883,Female,Smart
444,name445,lastname445,23,September,97,BS Legal Management,0918 133 8176,Male,Smart
445,name446,lastname446,16,July,00,BS Legal Management,0917 158 9222,Male,Globe
446,name447,lastname447,26,May,98,BS Comtech,0918 777 2751,Male,Smart
447,name448,lastname448,23,January,98,BS Comtech,0918 407 6344,Female,Smart
448,name449,lastname449,26,April,97,BS IT Entrepreneurship,0918 992 1668,Female,Smart
449,name450,lastname450,28,March,01,BS Management,0918 661 9609,Male,Smart
450,name451,lastname451,26,March,00,BS Legal Management,0918 554 4787,Male,Smart
451,name452,lastname452,27,December,98,BS Legal Management,0927 196 8999,Male,Globe
452,name453,lastname453,24,October,99,BS IT Entrepreneurship,0927 768 6004,Male,Globe
453,name454,lastname454,3,August,99,BS IT Entrepreneurship,0918 563 6928,Male,Smart
454,name455,lastname455,4,March,99,BS Management Engineering,0927 992 1613,Female,Globe
455,name456,lastname456,21,March,00,BS Management,0918 966 5429,Female,Smart
456,name457,lastname457,24,December,97,BS IT Entrepreneurship,0917 950 6481,Female,Globe
457,name458,lastname458,11,January,98,BS IT Entrepreneurship,0927 174 8702,Female,Globe
458,name459,lastname459,26,January,01,BS IT Entrepreneurship,0927 810 5085,Male,Globe
459,name460,lastname460,26,April,97,BS Legal Management,0918 955 5912,Male,Smart
460,name461,lastname461,14,April,97,BS Comtech,0917 365 4093,Female,Globe
461,name462,lastname462,13,August,00,BS Legal Management,0927 161 4112,Female,Globe
462,name463,lastname463,9,December,01,BS Management Engineering,0927 712 6963,Female,Globe
463,name464,lastname464,24,January,99,BS Comtech,0918 694 3625,Male,Smart
464,name465,lastname465,27,February,99,BS Management Engineering,0927 221 6429,Male,Globe
465,name466,lastname466,5,February,97,BS Legal Management,0918 380 9040,Male,Smart
466,name467,lastname467,26,October,99,BS IT Entrepreneurship,0917 319 5070,Male,Globe
467,name468,lastname468,8,June,00,BS Comtech,0918 799 5285,Female,Smart
468,name469,lastname469,8,August,99,BS IT Entrepreneurship,0918 941 5488,Female,Smart
469,name470,lastname470,21,June,98,BS IT Entrepreneurship,0927 534 2876,Male,Globe
470,name471,lastname471,24,May,99,BS Comtech,0917 908 5006,Male,Globe
471,name472,lastname472,28,January,99,BS Management Engineering,0927 402 4494,Female,Globe
472,name473,lastname473,7,December,99,BS Management Engineering,0918 754 3507,Female,Smart
473,name474,lastname474,19,November,98,BS Management,0927 559 5075,Male,Globe
474,name475,lastname475,7,September,98,BS IT Entrepreneurship,0927 733 7323,Female,Globe
475,name476,lastname476,7,March,98,BS Management,0918 646 3244,Female,Smart
476,name477,lastname477,20,November,00,BS Management Engineering,0917 320 8047,Male,Globe
477,name478,lastname478,4,August,98,BS Management,0917 759 3071,Male,Globe
478,name479,lastname479,19,May,99,BS Management Engineering,0918 870 9843,Male,Smart
479,name480,lastname480,3,June,97,BS IT Entrepreneurship,0927 217 6206,Female,Globe
480,name481,lastname481,14,August,99,BS Management Engineering,0927 861 5556,Female,Globe
481,name482,lastname482,20,January,00,BS Legal Management,0927 545 5153,Male,Globe
482,name483,lastname483,17,November,00,BS Legal Management,0918 373 5268,Female,Smart
483,name484,lastname484,10,June,98,BS Management,0917 200 5708,Female,Globe
484,name485,lastname485,3,July,97,BS Management Engineering,0918 417 2231,Female,Smart
485,name486,lastname486,9,May,98,BS Management,0917 179 4262,Male,Globe
486,name487,lastname487,10,November,97,BS IT Entrepreneurship,0917 695 4286,Female,Globe
487,name488,lastname488,16,November,98,BS Management Engineering,0918 401 8010,Male,Smart
488,name489,lastname489,9,July,99,BS IT Entrepreneurship,0927 710 7161,Male,Globe
489,name490,lastname490,2,September,97,BS Comtech,0917 894 8484,Male,Globe
490,name491,lastname491,20,April,01,BS Comtech,0918 221 2946,Male,Smart
491,name492,lastname492,15,June,97,BS Management,0918 174 8000,Male,Smart
492,name493,lastname493,27,July,98,BS IT Entrepreneurship,0918 702 6770,Female,Smart
493,name494,lastname494,9,December,00,BS Legal Management,0918 695 2117,Female,Smart
494,name495,lastname495,5,June,97,BS IT Entrepreneurship,0927 508 1619,Male,Globe
495,name496,lastname496,8,September,99,BS IT Entrepreneurship,0917 395 6151,Male,Globe
496,name497,lastname497,19,May,99,BS Management Engineering,0927 372 3298,Female,Globe
497,name498,lastname498,28,July,98,BS Management Engineering,0918 531 2515,Male,Smart
498,name499,lastname499,3,July,97,BS Legal Management,0917 396 4526,Female,Globe
499,name500,lastname500,11,December,98,BS Management,0918 185 5929,Female,Smart
500,name501,lastname501,22,June,97,BS Management,0917 590 9444,Male,Globe
501,name502,lastname502,24,July,97,BS Management Engineering,0917 878 5177,Female,Globe
502,name503,lastname503,10,May,97,BS IT Entrepreneurship,0927 567 2696,Female,Globe
503,name504,lastname504,5,June,00,BS Legal Management,0918 406 5783,Female,Smart
504,name505,lastname505,20,July,99,BS Management,0917 954 2865,Female,Globe
505,name506,lastname506,4,May,99,BS Management Engineering,0927 643 5522,Female,Globe
506,name507,lastname507,12,August,99,BS Management Engineering,0918 273 5732,Male,Smart
507,name508,lastname508,22,September,97,BS Comtech,0917 802 1053,Male,Globe
508,name509,lastname509,10,April,01,BS Comtech,0927 100 9522,Female,Globe
509,name510,lastname510,28,December,98,BS Comtech,0918 449 1726,Female,Smart
510,name511,lastname511,11,April,98,BS Management Engineering,0917 688 3781,Male,Globe
511,name512,lastname512,18,August,98,BS Management Engineering,0917 543 6559,Female,Globe
512,name513,lastname513,5,April,99,BS Management Engineering,0927 232 8037,Female,Globe
513,name514,lastname514,12,January,99,BS IT Entrepreneurship,0927 608 4902,Male,Globe
514,name515,lastname515,11,June,98,BS Legal Management,0927 827 3644,Female,Globe
515,name516,lastname516,17,February,00,BS IT Entrepreneurship,0927 357 4989,Male,Globe
516,name517,lastname517,27,April,01,BS Management Engineering,0917 491 1993,Male,Globe
517,name518,lastname518,26,February,97,BS Comtech,0918 797 8291,Male,Smart
518,name519,lastname519,24,November,97,BS Management,0917 314 2329,Male,Globe
519,name520,lastname520,15,May,00,BS Management Engineering,0927 775 3422,Female,Globe
520,name521,lastname521,21,November,99,BS IT Entrepreneurship,0927 387 5890,Male,Globe
521,name522,lastname522,13,July,97,BS Management Engineering,0927 473 8626,Female,Globe
522,name523,lastname523,21,August,00,BS Comtech,0927 699 3438,Male,Globe
523,name524,lastname524,11,December,97,BS Legal Management,0927 325 6294,Male,Globe
524,name525,lastname525,15,June,01,BS Comtech,0917 177 4774,Female,Globe
525,name526,lastname526,10,March,98,BS Management Engineering,0918 538 5327,Male,Smart
526,name527,lastname527,1,April,01,BS Management,0918 812 7959,Male,Smart
527,name528,lastname528,11,June,98,BS Management,0927 372 4811,Female,Globe
528,name529,lastname529,11,February,97,BS Legal Management,0927 469 5706,Female,Globe
529,name530,lastname530,18,November,97,BS Management Engineering,0927 444 7700,Male,Globe
530,name531,lastname531,19,November,00,BS Management,0927 622 3854,Male,Globe
531,name532,lastname532,9,October,98,BS IT Entrepreneurship,0917 910 9162,Male,Globe
532,name533,lastname533,4,May,01,BS IT Entrepreneurship,0927 373 9316,Male,Globe
533,name534,lastname534,23,May,01,BS Comtech,0917 251 1124,Female,Globe
534,name535,lastname535,4,March,97,BS Management Engineering,0927 577 7471,Male,Globe
535,name536,lastname536,15,June,00,BS IT Entrepreneurship,0918 138 1962,Female,Smart
536,name537,lastname537,13,April,98,BS Legal Management,0927 792 8939,Female,Globe
537,name538,lastname538,9,March,99,BS Management,0927 830 8250,Male,Globe
538,name539,lastname539,18,November,98,BS Management,0918 194 4060,Male,Smart
539,name540,lastname540,4,February,97,BS Management Engineering,0918 921 3557,Male,Smart
540,name541,lastname541,20,October,97,BS Management,0918 414 4111,Female,Smart
541,name542,lastname542,5,March,97,BS IT Entrepreneurship,0918 340 9046,Female,Smart
542,name543,lastname543,4,June,98,BS Management,0927 485 1284,Female,Globe
543,name544,lastname544,22,November,98,BS Comtech,0927 151 7167,Male,Globe
544,name545,lastname545,7,February,99,BS Management Engineering,0927 114 7594,Female,Globe
545,name546,lastname546,21,December,98,BS Management,0917 937 2325,Male,Globe
546,name547,lastname547,9,November,98,BS Legal Management,0927 431 9754,Female,Globe
547,name548,lastname548,3,June,97,BS Legal Management,0927 425 8002,Male,Globe
